Date,Values
15-May-17,593.16
15-May-17,589.92
15-May-17,595.56
15-May-17,596.46
15-May-17,592.86
15-May-17,600.36
15-May-17,623.28
15-May-17,616.8
15-May-17,632.58
15-May-17,639.9
15-May-17,636.78
15-May-17,597.72
15-May-17,602.46
15-May-17,596.52
15-May-17,565.98
15-May-17,570.36
15-May-17,590.1
15-May-17,571.86
15-May-17,597.54
15-May-17,591.48
15-May-17,592.44
15-May-17,582.9
15-May-17,585.6
15-May-17,602.22
16-May-17,630.12
16-May-17,608.94
16-May-17,578.94
16-May-17,556.62
16-May-17,585.18
16-May-17,581.28
16-May-17,593.34
16-May-17,585.48
16-May-17,634.92
16-May-17,635.52
16-May-17,569.82
16-May-17,575.22
16-May-17,556.26
16-May-17,545.82
16-May-17,542.76
16-May-17,571.38
16-May-17,587.76
16-May-17,589.68
16-May-17,570.24
16-May-17,586.68
16-May-17,620.82
16-May-17,612.6
16-May-17,606.6
16-May-17,625.86
16-May-17,630.6
16-May-17,616.08
16-May-17,626.04
16-May-17,606.96
16-May-17,609.24
16-May-17,598.62
16-May-17,649.02
16-May-17,634.02
16-May-17,647.58
16-May-17,624.3
16-May-17,620.22
16-May-17,640.2
16-May-17,631.8
16-May-17,621.48
16-May-17,603.18
16-May-17,614.22
16-May-17,605.28
16-May-17,593.58
16-May-17,564.42
16-May-17,573.9
16-May-17,583.92
16-May-17,580.98
16-May-17,543.24
16-May-17,563.22
17-May-17,591.24
17-May-17,568.08
17-May-17,547.44
17-May-17,594.66
17-May-17,590.58
17-May-17,592.86
17-May-17,598.2
17-May-17,579.78
17-May-17,601.86
17-May-17,611.7
17-May-17,531.48
17-May-17,586.8
17-May-17,617.16
17-May-17,630.72
17-May-17,627.72
17-May-17,620.1
17-May-17,615.9
17-May-17,663.78
17-May-17,654.78
17-May-17,624.18
17-May-17,624.18
17-May-17,610.74
17-May-17,627.18
17-May-17,600.54
17-May-17,627.3
17-May-17,664.8
17-May-17,656.76
17-May-17,627.6
17-May-17,642.96
17-May-17,617.76
17-May-17,661.8
17-May-17,681.36
17-May-17,643.86
17-May-17,651.24
17-May-17,633
17-May-17,641.76
17-May-17,651.48
17-May-17,646.62
17-May-17,642.42
17-May-17,647.22
17-May-17,640.44
17-May-17,664.74
17-May-17,659.88
17-May-17,640.62
17-May-17,642.84
17-May-17,663.78
17-May-17,642.12
17-May-17,641.28
18-May-17,646.08
18-May-17,604.74
18-May-17,606.12
18-May-17,620.28
18-May-17,623.58
18-May-17,613.38
18-May-17,618.54
18-May-17,614.4
18-May-17,611.22
18-May-17,614.4
18-May-17,620.28
18-May-17,614.7
18-May-17,608.46
18-May-17,584.28
18-May-17,582.48
18-May-17,619.92
18-May-17,627.48
18-May-17,602.58
18-May-17,590.16
18-May-17,627.96
18-May-17,602.88
18-May-17,641.1
18-May-17,612.54
18-May-17,611.58
18-May-17,669.54
18-May-17,660.6
18-May-17,657.36
18-May-17,645.96
18-May-17,620.58
18-May-17,622.26
18-May-17,656.4
18-May-17,668.58
18-May-17,661.74
18-May-17,647.34
18-May-17,642.48
18-May-17,665.46
18-May-17,668.04
18-May-17,628.44
18-May-17,636.24
18-May-17,633.9
18-May-17,649.68
18-May-17,647.34
18-May-17,633.42
18-May-17,632.4
18-May-17,647.64
18-May-17,640.5
18-May-17,661.68
18-May-17,621.66
19-May-17,631.02
19-May-17,614.82
19-May-17,612.6
19-May-17,602.1
19-May-17,594.24
19-May-17,592.32
19-May-17,570.18
19-May-17,570.12
19-May-17,475.92
19-May-17,260.16
19-May-17,276.3
19-May-17,231.48
19-May-17,240.42
19-May-17,249.06
19-May-17,246.48
19-May-17,246.12
19-May-17,245.64
19-May-17,236.34
19-May-17,253.5
19-May-17,256.5
19-May-17,245.22
19-May-17,236.7
19-May-17,244.26
19-May-17,223.8
19-May-17,183.78
19-May-17,217.38
19-May-17,208.32
19-May-17,217.68
19-May-17,215.88
19-May-17,203.04
19-May-17,224.88
19-May-17,247.02
19-May-17,253.14
19-May-17,252.48
19-May-17,235.56
19-May-17,264.84
19-May-17,231.18
19-May-17,240.12
19-May-17,236.04
19-May-17,230.16
19-May-17,232.8
19-May-17,217.02
19-May-17,242.94
19-May-17,217.32
19-May-17,213.54
19-May-17,215.46
19-May-17,212.52
19-May-17,243.96
20-May-17,237.54
20-May-17,287.94
20-May-17,252.54
20-May-17,239.04
20-May-17,240.54
20-May-17,238.5
20-May-17,237.96
20-May-17,236.28
20-May-17,237.72
20-May-17,238.74
20-May-17,233.7
20-May-17,260.16
20-May-17,250.56
20-May-17,248.4
20-May-17,269.28
20-May-17,309.18
20-May-17,255.3
20-May-17,265.14
20-May-17,264.72
20-May-17,273.12
20-May-17,256.26
20-May-17,243.36
20-May-17,245.82
20-May-17,263.28
20-May-17,266.58
20-May-17,268.14
20-May-17,282
20-May-17,264.42
20-May-17,258.48
20-May-17,252.84
20-May-17,253.98
20-May-17,230.52
20-May-17,232.02
20-May-17,223.14
20-May-17,200.58
20-May-17,203.04
20-May-17,187.32
20-May-17,164.1
20-May-17,193.44
20-May-17,178.26
20-May-17,172.62
20-May-17,174.54
20-May-17,183.48
20-May-17,171.12
20-May-17,152.04
20-May-17,202.08
20-May-17,179.28
20-May-17,196.32
21-May-17,174.48
21-May-17,163.56
21-May-17,197.1
21-May-17,164.16
21-May-17,165.06
21-May-17,160.92
21-May-17,156.84
21-May-17,158.22
21-May-17,153.66
21-May-17,198.54
21-May-17,197.82
21-May-17,223.68
21-May-17,205.68
21-May-17,191.28
21-May-17,222.48
21-May-17,198.96
21-May-17,201.06
21-May-17,200.94
21-May-17,194.4
21-May-17,188.4
21-May-17,198
21-May-17,217.38
21-May-17,216.12
21-May-17,231.3
21-May-17,209.7
21-May-17,200.94
21-May-17,211.8
21-May-17,210.84
21-May-17,195.6
21-May-17,187.92
21-May-17,186
21-May-17,215.1
21-May-17,232.38
21-May-17,275.46
21-May-17,246.84
21-May-17,265.32
21-May-17,249.54
21-May-17,251.52
21-May-17,260.04
21-May-17,239.58
21-May-17,232.5
21-May-17,237.9
21-May-17,236.28
21-May-17,231.42
21-May-17,241.32
21-May-17,259.14
21-May-17,264.12
21-May-17,274.86
22-May-17,328.62
22-May-17,323.64
22-May-17,288.6
22-May-17,316.26
22-May-17,285.42
22-May-17,284.82
22-May-17,319.14
22-May-17,312.18
22-May-17,380.64
22-May-17,534.9
22-May-17,528.84
22-May-17,554.4
22-May-17,560.46
22-May-17,573.84
22-May-17,543.84
22-May-17,552.78
22-May-17,544.74
22-May-17,555.96
22-May-17,553.56
22-May-17,588.06
22-May-17,586.74
22-May-17,557.82
22-May-17,563.64
22-May-17,584.16
22-May-17,607.56
22-May-17,626.1
22-May-17,628.56
22-May-17,634.38
22-May-17,616.14
22-May-17,624.42
22-May-17,607.8
22-May-17,613.02
22-May-17,601.02
22-May-17,585.54
22-May-17,608.64
22-May-17,584.04
22-May-17,619.68
22-May-17,625.44
22-May-17,594.42
22-May-17,609.18
22-May-17,587.7
22-May-17,592.2
22-May-17,588.36
22-May-17,580.38
22-May-17,603.54
22-May-17,579.9
22-May-17,598.08
22-May-17,569.76
23-May-17,572.58
23-May-17,588.9
23-May-17,566.94
23-May-17,572.22
23-May-17,568.98
23-May-17,564.66
23-May-17,557.4
23-May-17,550.56
23-May-17,557.52
23-May-17,553.86
23-May-17,620.76
23-May-17,568.44
23-May-17,574.26
23-May-17,625.68
23-May-17,589.8
23-May-17,594.12
23-May-17,571.2
23-May-17,589.44
23-May-17,599.4
23-May-17,665.64
23-May-17,609
23-May-17,569.22
23-May-17,602.88
23-May-17,590.94
23-May-17,574.98
23-May-17,579.84
23-May-17,639.9
23-May-17,658.44
23-May-17,670.14
23-May-17,643.8
23-May-17,624.66
23-May-17,629.58
23-May-17,628.68
23-May-17,607.08
23-May-17,597.84
23-May-17,605.88
23-May-17,572.88
23-May-17,582.6
23-May-17,537.9
23-May-17,540.9
23-May-17,594.06
23-May-17,589.14
23-May-17,556.14
23-May-17,555.96
23-May-17,562.5
23-May-17,561.84
23-May-17,584.28
23-May-17,560.4
24-May-17,542.76
24-May-17,565.38
24-May-17,535.56
24-May-17,520.98
24-May-17,563.52
24-May-17,533.88
24-May-17,541.38
24-May-17,527.76
24-May-17,554.04
24-May-17,541.68
24-May-17,566.82
24-May-17,512.7
24-May-17,525.3
24-May-17,577.38
24-May-17,571.14
24-May-17,561.72
24-May-17,599.4
24-May-17,598.86
24-May-17,617.94
24-May-17,644.04
24-May-17,683.34
24-May-17,687.78
24-May-17,661.74
24-May-17,657.24
24-May-17,646.5
24-May-17,565.38
24-May-17,594.24
24-May-17,598.26
24-May-17,678.48
24-May-17,675
24-May-17,663.96
24-May-17,644.58
24-May-17,675.18
24-May-17,642.24
24-May-17,679.5
24-May-17,608.58
24-May-17,629.88
24-May-17,640.26
24-May-17,623.16
24-May-17,613.98
24-May-17,640.62
24-May-17,638.28
24-May-17,625.32
24-May-17,604.74
24-May-17,598.38
24-May-17,576.12
24-May-17,625.2
24-May-17,613.62
25-May-17,592.26
25-May-17,588.78
25-May-17,606
25-May-17,624.66
25-May-17,625.68
25-May-17,613.74
25-May-17,600.66
25-May-17,599.82
25-May-17,591.96
25-May-17,570.54
25-May-17,623.04
25-May-17,646.14
25-May-17,607.32
25-May-17,598.74
25-May-17,605.76
25-May-17,587.1
25-May-17,606.3
25-May-17,636.54
25-May-17,655.26
25-May-17,634.2
25-May-17,652.32
25-May-17,646.74
25-May-17,648.12
25-May-17,675.42
25-May-17,657.9
25-May-17,633.3
25-May-17,657.72
25-May-17,683.16
25-May-17,616.44
25-May-17,675.48
25-May-17,689.34
25-May-17,687.78
25-May-17,670.98
25-May-17,655.86
25-May-17,660.72
25-May-17,696.72
25-May-17,666.12
25-May-17,632.1
25-May-17,665.88
25-May-17,670.68
25-May-17,648.3
25-May-17,669.3
25-May-17,630.3
25-May-17,655.86
25-May-17,634.98
25-May-17,627.72
25-May-17,625.5
25-May-17,659.04
26-May-17,655.62
26-May-17,648
26-May-17,677.16
26-May-17,679.98
26-May-17,643.62
26-May-17,672.66
26-May-17,616.08
26-May-17,614.76
26-May-17,591.42
26-May-17,593.82
26-May-17,610.74
26-May-17,599.52
26-May-17,598.32
26-May-17,595.68
26-May-17,681.84
26-May-17,683.22
26-May-17,660.9
26-May-17,619.86
26-May-17,680.46
26-May-17,685.92
26-May-17,660.96
26-May-17,624.54
26-May-17,562.32
26-May-17,522.24
26-May-17,572.22
26-May-17,653.28
26-May-17,683.82
26-May-17,680.28
26-May-17,658.62
26-May-17,679.56
26-May-17,686.7
26-May-17,675.54
26-May-17,653.16
26-May-17,652.44
26-May-17,645
26-May-17,680.88
26-May-17,614.16
26-May-17,511.8
26-May-17,434.82
26-May-17,521.58
26-May-17,457.32
26-May-17,620.94
26-May-17,641.76
26-May-17,628.26
26-May-17,641.52
26-May-17,629.28
26-May-17,605.28
26-May-17,623.1
27-May-17,612.9
27-May-17,606.78
27-May-17,628.5
27-May-17,655.74
27-May-17,674.82
27-May-17,646.38
27-May-17,641.28
27-May-17,633.54
27-May-17,609.78
27-May-17,601.38
27-May-17,523.38
27-May-17,369
27-May-17,361.02
27-May-17,311.64
27-May-17,305.16
27-May-17,286.38
27-May-17,289.56
27-May-17,267.36
27-May-17,267.06
27-May-17,254.34
27-May-17,257.64
27-May-17,249.06
27-May-17,248.1
27-May-17,261.42
27-May-17,298.8
27-May-17,295.02
27-May-17,297.66
27-May-17,300.18
27-May-17,311.16
27-May-17,290.82
27-May-17,288.54
27-May-17,278.16
27-May-17,276.12
27-May-17,297.78
27-May-17,349.98
27-May-17,345.18
27-May-17,370.86
27-May-17,367.08
27-May-17,360.48
27-May-17,355.86
27-May-17,354.12
27-May-17,342.3
27-May-17,379.74
27-May-17,334.26
27-May-17,328.38
27-May-17,324.12
27-May-17,316.5
27-May-17,311.52
28-May-17,341.22
28-May-17,355.92
28-May-17,353.76
28-May-17,327.84
28-May-17,331.86
28-May-17,315.18
28-May-17,335.76
28-May-17,311.52
28-May-17,279.24
28-May-17,265.92
28-May-17,266.22
28-May-17,281.64
28-May-17,314.88
28-May-17,335.94
28-May-17,303.06
28-May-17,330
28-May-17,322.26
28-May-17,336.78
28-May-17,331.62
28-May-17,325.86
28-May-17,328.08
28-May-17,318.84
28-May-17,322.14
28-May-17,308.82
28-May-17,346.68
28-May-17,347.1
28-May-17,326.16
28-May-17,342.84
28-May-17,314.46
28-May-17,314.58
28-May-17,313.32
28-May-17,315.9
28-May-17,301.14
28-May-17,275.76
28-May-17,248.88
28-May-17,209.04
28-May-17,228.3
28-May-17,228.48
28-May-17,203.4
28-May-17,227.28
28-May-17,223.92
28-May-17,229.62
28-May-17,201.36
28-May-17,218.28
28-May-17,192.18
28-May-17,195.18
28-May-17,272.46
28-May-17,205.68
29-May-17,252.84
29-May-17,268.2
29-May-17,260.1
29-May-17,271.08
29-May-17,282.24
29-May-17,277.38
29-May-17,283.86
29-May-17,272.22
29-May-17,340.32
29-May-17,310.92
29-May-17,326.4
29-May-17,419.76
29-May-17,423
29-May-17,458.16
29-May-17,466.44
29-May-17,581.52
29-May-17,563.52
29-May-17,577.68
29-May-17,555.84
29-May-17,607.02
29-May-17,609.66
29-May-17,585.54
29-May-17,493.2
29-May-17,523.26
29-May-17,544.14
29-May-17,570.72
29-May-17,544.86
29-May-17,509.58
29-May-17,584.58
29-May-17,570.3
29-May-17,527.1
29-May-17,562.98
29-May-17,570.54
29-May-17,541.26
29-May-17,570
29-May-17,559.92
29-May-17,560.46
29-May-17,588.42
29-May-17,565.86
29-May-17,558.54
29-May-17,593.16
29-May-17,569.1
29-May-17,537.9
29-May-17,525.12
29-May-17,520.8
29-May-17,540.84
29-May-17,562.86
29-May-17,549.42
30-May-17,518.1
30-May-17,559.14
30-May-17,545.4
30-May-17,537.78
30-May-17,571.2
30-May-17,567.9
30-May-17,535.86
30-May-17,547.86
30-May-17,568.38
30-May-17,563.94
30-May-17,548.64
30-May-17,510.48
30-May-17,486.78
30-May-17,544.56
30-May-17,542.52
30-May-17,550.92
30-May-17,568.02
30-May-17,588.6
30-May-17,537.36
30-May-17,571.8
30-May-17,599.76
30-May-17,622.14
30-May-17,582.66
30-May-17,579.72
30-May-17,519.54
30-May-17,607.86
30-May-17,567.54
30-May-17,542.88
30-May-17,580.38
30-May-17,572.64
30-May-17,552.3
30-May-17,573.42
30-May-17,564
30-May-17,569.16
30-May-17,593.94
30-May-17,582.3
30-May-17,556.32
30-May-17,602.94
30-May-17,555.96
30-May-17,542.82
30-May-17,580.14
30-May-17,553.98
30-May-17,525.3
30-May-17,505.44
30-May-17,531.66
30-May-17,548.76
30-May-17,524.94
30-May-17,498.3
31-May-17,506.64
31-May-17,530.58
31-May-17,537.12
31-May-17,552.9
31-May-17,540.96
31-May-17,520.44
31-May-17,552.9
31-May-17,533.22
31-May-17,558.06
31-May-17,557.94
31-May-17,560.22
31-May-17,554.16
31-May-17,567.54
31-May-17,592.68
31-May-17,596.22
31-May-17,564.36
31-May-17,594.72
31-May-17,614.16
31-May-17,595.98
31-May-17,621.66
31-May-17,621.6
31-May-17,629.46
31-May-17,612.84
31-May-17,613.62
31-May-17,600.6
31-May-17,594.84
31-May-17,633
31-May-17,614.16
31-May-17,609.66
31-May-17,615.6
31-May-17,626.46
31-May-17,608.22
31-May-17,621.66
31-May-17,607.86
31-May-17,605.4
31-May-17,600.3
31-May-17,590.88
31-May-17,568.08
31-May-17,611.94
31-May-17,596.4
31-May-17,590.16
31-May-17,613.98
31-May-17,606.06
31-May-17,562.44
31-May-17,581.82
31-May-17,580.56
31-May-17,564.36
31-May-17,586.8
